scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_180	1471.620635	-69.879505	286.054275	1104.548374	1541.500140	1185.566360	367.072261
scaffold_181	3633.573407	2162.420397	2900.705743	1299.206225	1471.153010	732.867664	2334.367182
scaffold_182	11619.331332	10904.262951	4453.196106	6140.369334	715.068381	7166.135226	5478.961998
scaffold_183	1412.301022	-144.969456	86.484724	769.009100	1557.270478	1325.816299	643.291922
scaffold_184	8749.701943	-305.948693	33.228225	1211.715200	9055.650636	8716.473718	7537.986743
scaffold_185	443.648626	-22.644735	101.316284	339.650503	466.293361	342.332342	103.998123
scaffold_186	584.796794	342.422992	336.513546	202.941798	242.373802	248.283249	381.854996
scaffold_187	1008.643814	-57.511874	280.966014	805.275295	1066.155689	727.677800	203.368519
scaffold_188	598.961320	265.731199	379.424944	518.592920	333.230121	219.536376	80.368400
scaffold_189	5340.988856	203.094225	1204.873712	2448.310355	5137.894631	4136.115144	2892.678501
scaffold_190	304.114665	-23.091159	60.862787	221.039671	327.205824	243.251878	83.074994
scaffold_191	300.768786	-4.196872	122.023804	226.024548	304.965658	178.744982	74.744238
scaffold_192	5175.373786	1915.442271	1207.136389	1085.447152	3259.931515	3968.237397	4089.926633
scaffold_193	2933.602190	132.577742	1038.424955	2528.969269	2801.024448	1895.177235	404.632921
scaffold_194	1087.333793	614.692248	349.635828	681.574636	472.641545	737.697965	405.759156
scaffold_195	5874.286817	4831.726393	2901.913230	3574.548184	1042.560424	2972.373587	2299.738633
scaffold_196	1165.074144	126.006190	466.315181	1050.591231	1039.067954	698.758963	114.482912
scaffold_197	1397.196180	-88.087617	281.145019	1096.108112	1485.283797	1116.051161	301.088068
scaffold_198	1370.507709	547.893703	681.678495	915.832179	822.614005	688.829214	454.675530
scaffold_199	13368.897827	61.900130	306.201081	772.191489	13306.997696	13062.696746	12596.706338
scaffold_200	238.684457	-8.122115	75.754263	195.558755	246.806572	162.930194	43.125702
scaffold_201	6803.619929	203.362299	2509.358025	4268.163805	6600.257631	4294.261905	2535.456124
scaffold_202	2471.455643	-115.779027	486.593958	1825.194568	2587.234670	1984.861685	646.261075
scaffold_203	971.742954	495.116719	328.745100	564.292089	476.626236	642.997854	407.450865
scaffold_204	689.324743	26.798130	265.448497	614.428507	662.526613	423.876247	74.896236
scaffold_205	371.686696	-21.597863	90.346381	293.020426	393.284559	281.340315	78.666270
scaffold_206	3042.305831	2767.833215	1739.279505	1711.268430	274.472616	1303.026326	1331.037401
scaffold_207	12299.695956	398.624447	4334.985817	11680.469421	11901.071509	7964.710139	619.226536
scaffold_208	328.201496	4.723177	148.660262	263.533409	323.478319	179.541234	64.668087
scaffold_209	1279.965478	179.754715	625.692713	1209.749538	1100.210763	654.272765	70.215940
scaffold_210	1402.178035	1268.074145	513.952590	812.442768	134.103891	888.225445	589.735267
scaffold_211	1136.933273	904.748427	553.272345	772.835602	232.184847	583.660928	364.097672
scaffold_212	2793.004945	2235.926178	1087.665352	1161.726578	557.078767	1705.339594	1631.278367
scaffold_213	537.777565	-18.023904	157.334416	446.314441	555.801469	380.443150	91.463124
scaffold_214	398.560319	198.177473	214.833683	228.278851	200.382846	183.726636	170.281468
scaffold_215	4620.120910	257.949867	973.438222	4254.091438	4362.171044	3646.682688	366.029472
scaffold_216	1774.366037	43.474125	767.136979	1529.614490	1730.891912	1007.229058	244.751547
scaffold_217	1517.563735	1430.066702	894.082969	757.774918	87.497033	623.480766	759.788817
scaffold_218	533.894060	-1.795970	210.474900	450.163681	535.690030	323.419160	83.730378
scaffold_219	712.626336	438.917689	382.744269	569.280059	273.708646	329.882066	143.346276
scaffold_220	854.589412	1123.184303	559.662137	509.256780	-268.594891	294.927275	345.332632
scaffold_221	12689.536315	-18.714539	427.793448	281883.067269	12708.250854	12261.742867	-269193.530954
scaffold_222	673.512140	-43.921598	171.077203	540.936897	717.433738	502.434937	132.575243
scaffold_223	4183.229744	3323.564013	3073.786043	1740.054221	859.665732	1109.443702	2443.175523
scaffold_224	939.102337	-58.206594	211.726027	741.167955	997.308931	727.376311	197.934382
scaffold_225	1924.451291	-61.484321	434.016201	1599.088590	1985.935612	1490.435089	325.362701
scaffold_226	1131.762374	-92.593824	162.448935	777.009942	1224.356198	969.313439	354.752432
scaffold_227	568.600358	222.728631	373.184720	349.179368	345.871727	195.415637	219.420989
scaffold_228	6697.839929	4252.996273	4195.435048	2232.558400	2444.843656	2502.404881	4465.281529
scaffold_229	10536.430766	5914.843543	4025.246709	8701.763221	4621.587222	6511.184057	1834.667545
scaffold_230	1102.099915	989.959937	447.222795	613.081964	112.139978	654.877120	489.017951
scaffold_231	344.602154	-6.874991	116.978325	273.365717	351.477145	227.623829	71.236437
scaffold_232	5712.235781	147.023211	1452.952997	4897.168078	5565.212570	4259.282784	815.067703
scaffold_233	1375.217139	944.183046	594.038427	841.163768	431.034093	781.178712	534.053371
scaffold_234	1305.684621	339.194571	484.416789	1092.578095	966.490050	821.267832	213.106526
scaffold_235	592.632106	81.857750	427.877994	382.631172	510.774356	164.754112	210.000934
scaffold_236	4634.515019	-453.620429	142.770754	2220.064106	5088.135448	4491.744265	2414.450913
scaffold_237	292.900591	0.049637	118.309236	245.050112	292.850954	174.591355	47.850478
scaffold_238	488.546805	322.032778	305.208079	329.213621	166.514026	183.338725	159.333184
scaffold_239	430.790690	224.328338	274.401025	289.282531	206.462352	156.389665	141.508159
scaffold_240	5486.630083	-79.465640	21.552937	337.386178	5566.095722	5465.077146	5149.243905
scaffold_241	16700.302123	1554.031001	8951.574484	11492.338785	15146.271122	7748.727639	5207.963338
scaffold_242	1192.436423	849.013847	882.056387	451.391008	343.422577	310.380036	741.045415
scaffold_243	585.031950	453.598113	361.300689	378.330119	131.433837	223.731260	206.701831
scaffold_244	1450.162320	-83.652515	370.878704	1149.183435	1533.814834	1079.283616	300.978885
scaffold_245	2743.948644	844.996067	1757.610527	1086.578111	1898.952577	986.338117	1657.370533
scaffold_246	322.611019	-20.576815	71.007468	239.623282	343.187835	251.603552	82.987738
scaffold_247	5235.052700	1614.026411	1086.774481	921.593573	3621.026288	4148.278219	4313.459127
scaffold_248	308.687407	306.500059	257.915425	229.619580	2.187349	50.771982	79.067828
scaffold_249	234.506460	76.353066	207.482893	183.992082	158.153394	27.023567	50.514378
scaffold_250	3060.843308	-36.877528	569.460731	2152.686611	3097.720836	2491.382577	908.156697
scaffold_251	8327.019828	-291.135449	2445.373768	7026.831369	8618.155277	5881.646060	1300.188459
scaffold_252	675.996858	-57.850317	127.225950	500.993514	733.847175	548.770908	175.003344
scaffold_253	1824.282413	-62.505639	496.566260	1534.594310	1886.788052	1327.716153	289.688103
scaffold_254	1061.118286	547.890351	486.573346	619.617466	513.227935	574.544941	441.500820
scaffold_255	1145.259263	587.363033	480.513691	565.193324	557.896230	664.745572	580.065939
scaffold_256	1008.103366	-55.995176	197.002255	789.237448	1064.098542	811.101111	218.865918
scaffold_257	377.285913	0.297866	150.912508	298.985033	376.988047	226.373405	78.300879
scaffold_258	457.408240	-20.272129	131.109395	338.641140	477.680369	326.298845	118.767100
scaffold_259	13581.323387	173.108222	4409.399143	12639.103585	13408.215165	9171.924244	942.219803
scaffold_260	-873.713152	240.603454	424.783835	780.339812	-1114.316607	-1298.496987	-1654.052964
scaffold_261	3335.683288	2902.048127	992.953025	1956.967077	433.635162	2342.730263	1378.716211
scaffold_262	3843.918065	1634.736650	3578.141221	2622.182213	2209.181415	265.776843	1221.735852
scaffold_263	2403.910731	1910.241843	988.052746	923.746870	493.668888	1415.857986	1480.163861
scaffold_264	1442.084205	-27.730149	349.858804	127532.954167	1469.814354	1092.225401	-126090.869962
scaffold_265	1219.180039	207.610282	791.222122	1132.421499	1011.569758	427.957917	86.758540
scaffold_266	6244.565190	142.990005	246.038973	452.283451	6101.575185	5998.526217	5792.281739
scaffold_267	2494.751811	-255.624903	169.352955	1444.518327	2750.376714	2325.398856	1050.233484
scaffold_268	905.054905	812.454101	418.476680	480.659648	92.600804	486.578225	424.395257
scaffold_269	817.094280	330.571307	415.552858	613.863767	486.522973	401.541422	203.230513
scaffold_270	-nan	640.871273	2750.382338	2292960.709573	-nan	-nan	-nan
scaffold_271	794.311009	117.090527	247.407181	758.099580	677.220482	546.903828	36.211429
scaffold_272	623.168052	14.852069	288.262133	499.155837	608.315983	334.905918	124.012214
scaffold_273	1748.580175	-79.495895	457.568992	1420.813049	1828.076070	1291.011184	327.767127
scaffold_274	2764.180348	857.144769	2288.153027	856.286716	1907.035579	476.027321	1907.893633
scaffold_275	375.863364	-23.101408	84.310488	273.310555	398.964771	291.552875	102.552808
scaffold_276	342.423689	-20.310826	101.995322	278.908723	362.734516	240.428367	63.514966
scaffold_277	173.085172	-6.338660	50.429621	138.644135	179.423832	122.655551	34.441037
